Architecture    Offer                                      Publisher    Sku                                  Urn                                                                                                   Version
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602060                                               22.04.202602060
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602170                                               22.04.202602170
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602180                                               22.04.202602180
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602190                                               22.04.202602190
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602200                                               22.04.202602200
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602210                                               22.04.202602210
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602230                                               22.04.202602230
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602250                                               22.04.202602250
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602270                                               22.04.202602270
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202602280                                               22.04.202602280
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202603040                                               22.04.202603040
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202603060                                               22.04.202603060
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202603110                                               22.04.202603110
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604030                                               22.04.202604030
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604100                                               22.04.202604100
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604120                                               22.04.202604120
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604130                                               22.04.202604130
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604150                                               22.04.202604150
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604160                                               22.04.202604160
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604240                                               22.04.202604240
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604250                                               22.04.202604250
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604290                                               22.04.202604290
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202604300                                               22.04.202604300
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605030                                               22.04.202605030
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605050                                               22.04.202605050
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605080                                               22.04.202605080
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605140                                               22.04.202605140
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605150                                               22.04.202605150
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605210                                               22.04.202605210
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605220                                               22.04.202605220
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605260                                               22.04.202605260
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605270                                               22.04.202605270
x64             ubuntu-22_04-lts-daily                     Canonical    server                               Canonical:ubuntu-22_04-lts-daily:server:22.04.202605280                                               22.04.202605280
Arm64           ubuntu-22_04-lts-daily                     Canonical    server-arm64                         Canonical:ubuntu-22_04-lts-daily:server-arm64:22.04.202602040                                         22.04.202602040
Arm64           ubuntu-22_04-lts-daily                     Canonical    server-arm64                         Canonical:ubuntu-22_04-lts-daily:server-arm64:22.04.202602060                                         22.04.202602060
Arm64           ubuntu-22_04-lts-daily                     Canonical    server-arm64                         Canonical:ubuntu-22_04-lts-daily:server-arm64:22.04.202602170                                         22.04.202602170
Arm64           ubuntu-22_04-lts-daily                     Canonical    server-arm64                         Canonical:ubuntu-22_04-lts-daily:server-arm64:22.04.202602180                                         22.04.202602180
